,Date,Close,High,Low,Open,Volume,MA50,MA200
2473,2018-01-16,1263.36,1268.14,1218.91,1221.32,4267752,1184.194,1109.05855
2474,2018-01-17,1280.24,1296.21,1268.36,1271.84,4280806,1185.7796,1110.1404
2475,2018-01-18,1293.2,1299.76,1270.98,1283.81,2209478,1187.4032,1111.3071
2476,2018-01-19,1311.41,1321.47,1286.75,1298.67,1820000,1189.3786,1112.6086500000001
2477,2018-01-22,1384.31,1392.44,1297.96,1315.28,4367110,1193.0572,1114.2975
2478,2018-01-23,1377.91,1395.83,1372.6,1383.66,3239610,1196.1628,1115.95695
2479,2018-01-24,1410.16,1447.67,1369.32,1372.58,5621538,1200.3064,1117.7144500000002
2480,2018-01-25,1386.37,1412.47,1368.58,1410.34,3833844,1204.0567999999998,1119.3678
2481,2018-01-29,1420.93,1432.55,1386.8,1390.97,3141060,1208.1317999999999,1121.2004
2482,2018-01-30,1400.5,1423.13,1396.43,1412.56,1574758,1212.147,1122.9876
2483,2018-01-31,1382.51,1399.23,1376.4,1393.46,3043214,1215.8366,1124.82565
2484,2018-02-01,1394.17,1417.0,1372.05,1387.68,2400630,1220.0295999999998,1126.7520499999998
2485,2018-02-02,1400.85,1417.0,1378.56,1385.91,2456490,1224.288,1128.72505
2486,2018-02-05,1378.44,1416.11,1366.74,1381.47,2757742,1228.0928,1130.60705
2487,2018-02-06,1331.38,1366.87,1325.94,1337.04,2657306,1230.8962000000001,1132.1963
2488,2018-02-07,1312.64,1346.37,1309.26,1344.6,2180324,1233.3442,1133.7239
2489,2018-02-08,1321.14,1344.86,1314.39,1323.61,2755004,1235.9672,1135.2563
2490,2018-02-09,1320.03,1329.94,1286.69,1310.39,2102458,1238.8086,1136.8192999999999
2491,2018-02-12,1318.08,1342.97,1312.86,1322.96,1974562,1241.7984,1138.37505
2492,2018-02-14,1293.42,1321.25,1284.85,1319.28,2847532,1244.3576,1139.8243
2493,2018-02-15,1299.67,1307.28,1290.45,1302.38,2465236,1247.0203999999999,1141.3691000000001
2494,2018-02-16,1302.86,1332.43,1298.4,1298.4,2515756,1249.7188,1142.8933499999998
2495,2018-02-19,1298.67,1311.86,1286.05,1308.17,1568224,1252.3532,1144.2933500000001
2496,2018-02-20,1308.06,1325.96,1300.58,1300.62,1889068,1255.3176,1145.756
2497,2018-02-21,1351.39,1360.41,1314.86,1321.05,3089228,1259.2882,1147.4561999999999
2498,2018-02-22,1354.9,1367.69,1342.6,1355.7,3463010,1262.8008,1149.1261
2499,2018-02-23,1366.27,1372.14,1329.09,1354.81,3362500,1266.9748,1150.83085
2500,2018-02-26,1346.68,1372.56,1342.02,1365.92,1363882,1270.6127999999999,1152.48145
2501,2018-02-27,1351.41,1367.49,1346.82,1350.81,1717800,1274.9712000000002,1154.1186500000001
2502,2018-02-28,1348.17,1361.01,1342.13,1348.15,2706864,1279.373,1155.7152500000002
2503,2018-03-01,1349.35,1359.79,1341.49,1354.37,1718124,1283.489,1157.3080499999999
2504,2018-03-05,1379.62,1383.09,1347.24,1354.37,2858168,1288.2566,1158.91265
2505,2018-03-06,1351.61,1389.02,1346.0,1386.8,1906764,1292.343,1160.3201
2506,2018-03-07,1344.8,1372.14,1340.82,1363.7,1917772,1296.2332,1161.5173
2507,2018-03-08,1334.36,1356.99,1327.05,1356.99,1951826,1299.4622,1162.7256
2508,2018-03-09,1347.75,1360.68,1322.48,1334.82,1872436,1302.9352000000001,1163.9481
2509,2018-03-12,1355.77,1369.87,1348.37,1351.7,2091340,1306.8303999999998,1165.23175
2510,2018-03-13,1282.32,1305.82,1275.75,1299.24,88067154,1309.1942000000001,1166.06655
2511,2018-03-14,1282.36,1298.42,1277.1,1285.05,3668668,1310.9006,1166.7589
2512,2018-03-15,1274.72,1289.32,1268.46,1285.96,2348906,1312.9470000000001,1167.51405
2513,2018-03-16,1255.18,1275.75,1245.98,1274.32,7197482,1314.7302000000002,1168.1833
2514,2018-03-19,1257.53,1265.08,1252.65,1256.64,3489940,1316.4944,1168.9116999999999
2515,2018-03-20,1272.57,1276.28,1252.2,1252.65,4024984,1318.396,1169.7250999999999
2516,2018-03-21,1268.97,1281.21,1265.97,1275.97,3907678,1319.941,1170.50525
2517,2018-03-22,1257.69,1277.5,1253.78,1270.39,2326094,1321.0369999999998,1171.20435
2518,2018-03-23,1251.83,1258.91,1242.9,1244.65,3654122,1322.0638000000001,1171.78905
2519,2018-03-26,1251.31,1255.93,1235.57,1252.2,2964210,1322.215,1172.1706
2520,2018-03-27,1264.95,1271.75,1254.0,1254.87,2494574,1322.7818,1172.7963
2521,2018-03-28,1265.6,1277.08,1254.87,1259.71,6865654,1323.487,1173.6292999999998
2522,2018-04-02,1292.47,1294.4,1261.53,1261.53,1662988,1324.9978,1174.6284999999998
2523,2018-04-03,1293.18,1301.46,1284.67,1284.67,1937290,1325.5942000000002,1175.6743999999999
2524,2018-04-04,1293.02,1303.29,1284.63,1301.26,2841820,1325.8497999999997,1176.7374499999999
2525,2018-04-05,1313.92,1316.5,1297.22,1299.98,1809424,1326.2642,1177.8639
2526,2018-04-06,1310.53,1314.83,1299.98,1312.17,1129018,1326.2466,1179.1034
2527,2018-04-09,1298.8,1316.39,1294.85,1305.82,1235866,1324.5364,1180.3096
2528,2018-04-10,1304.88,1313.61,1299.6,1299.6,1184532,1323.0758,1181.4757
2529,2018-04-11,1338.89,1343.71,1308.44,1310.66,3124416,1321.6504,1182.78255
2530,2018-04-12,1394.46,1399.23,1336.13,1337.04,6114360,1321.8122,1184.4524999999999
2531,2018-04-13,1400.7,1439.57,1391.28,1399.23,8179118,1321.4076,1186.1788999999999
2532,2018-04-16,1415.96,1421.42,1381.8,1384.13,6270274,1321.7168,1188.05465
2533,2018-04-17,1406.61,1419.2,1397.99,1415.96,3301724,1322.1988000000001,1189.92515
2534,2018-04-18,1403.28,1418.53,1397.39,1406.34,2433066,1322.381,1191.76315
2535,2018-04-19,1417.51,1429.08,1406.23,1412.51,4820952,1322.7142,1193.7093
2536,2018-04-20,1511.37,1520.21,1439.21,1443.65,18465662,1325.3728,1196.0606500000001
2537,2018-04-23,1514.13,1580.42,1505.64,1520.94,15185910,1329.0278,1198.401
2538,2018-04-24,1503.91,1529.45,1484.74,1514.73,8314336,1332.8532,1200.70515
2539,2018-04-25,1541.49,1547.15,1494.76,1503.62,8196574,1337.2602,1203.2211
2540,2018-04-26,1572.14,1581.36,1540.04,1540.04,12135034,1342.3023999999998,1205.9089
2541,2018-04-27,1533.36,1574.25,1519.17,1565.81,4501330,1346.608,1208.4372
2542,2018-04-30,1568.96,1576.47,1526.99,1533.36,3458558,1352.1188,1210.9165
2543,2018-05-02,1554.59,1569.01,1541.96,1568.25,3158046,1357.2172,1213.23395
2544,2018-05-03,1546.64,1566.25,1541.56,1559.06,3761550,1362.0928,1215.59175
2545,2018-05-04,1546.15,1553.37,1541.38,1551.15,2347244,1367.0424000000003,1217.9318
2546,2018-05-07,1519.59,1550.26,1515.13,1550.26,3484426,1371.2730000000001,1220.2469
2547,2018-05-08,1528.58,1548.71,1508.82,1525.7,2992820,1374.8168000000003,1222.61135
2548,2018-05-09,1549.95,1552.37,1528.14,1528.14,2615050,1378.7178,1225.0542500000001
2549,2018-05-10,1533.05,1559.66,1528.14,1556.01,3858678,1382.0534,1227.3217499999998
2550,2018-05-11,1535.58,1548.04,1529.16,1534.36,2627876,1385.8314,1229.6127000000001
2551,2018-05-14,1525.19,1541.82,1515.08,1535.6,2433894,1389.3069999999998,1231.74925
2552,2018-05-15,1546.89,1552.84,1525.25,1532.49,1952890,1393.2813999999998,1233.8915
2553,2018-05-16,1551.99,1558.7,1543.71,1545.8,1648450,1397.3342000000002,1235.9691
2554,2018-05-17,1551.06,1569.43,1544.04,1560.46,2968048,1400.763,1238.0763
2555,2018-05-18,1555.61,1562.57,1536.05,1546.17,1874996,1404.8429999999998,1240.37045
2556,2018-05-21,1579.91,1595.57,1562.72,1567.45,3446178,1409.5451999999998,1242.78035
2557,2018-05-22,1558.66,1588.0,1551.9,1580.47,1857416,1414.0312,1245.06745
2558,2018-05-23,1552.53,1574.69,1546.26,1565.81,1507298,1418.1268,1247.3021
2559,2018-05-24,1600.77,1605.79,1555.75,1559.15,2962316,1423.0267999999999,1249.8395
2560,2018-05-25,1592.82,1632.35,1586.93,1610.23,3769772,1429.2368,1252.30255
2561,2018-05-28,1555.61,1606.45,1548.48,1606.45,3716798,1434.7017999999998,1254.5059
2562,2018-05-29,1565.14,1574.25,1549.37,1567.99,3525312,1440.5102,1256.79965
2563,2018-05-30,1560.97,1569.36,1546.93,1558.72,3779106,1446.626,1259.0734
2564,2018-05-31,1559.62,1575.75,1546.23,1553.31,5049371,1452.6678,1261.3206500000001
2565,2018-06-01,1551.92,1574.36,1537.45,1571.22,1603856,1458.2547999999997,1263.5306
2566,2018-06-04,1562.49,1566.74,1534.14,1563.16,1681483,1464.1252,1265.82745
2567,2018-06-05,1542.2,1569.34,1532.84,1562.27,2449568,1469.8154000000002,1268.08175
2568,2018-06-06,1545.92,1554.11,1536.47,1543.45,2236512,1475.6972,1270.3038999999999
2569,2018-06-07,1554.7,1566.74,1544.17,1545.25,2414762,1481.765,1272.58475
2570,2018-06-08,1565.04,1574.18,1554.2,1554.2,2582138,1487.7667999999999,1274.8551
2571,2018-06-11,1567.37,1579.29,1561.37,1565.04,2179378,1493.8022,1277.10395
2572,2018-06-12,1595.41,1598.99,1570.33,1573.91,4608875,1499.861,1279.56205
2573,2018-06-13,1634.02,1640.78,1610.64,1626.76,5370983,1506.6778,1282.2311
2574,2018-06-14,1601.28,1641.36,1598.1,1639.3,3819998,1512.843,1284.72065
2575,2018-06-15,1648.31,1654.62,1602.22,1612.43,9183574,1519.5307999999998,1287.4659
2576,2018-06-18,1638.41,1673.3,1632.27,1673.3,4674987,1526.0883999999999,1290.198
2577,2018-06-19,1634.38,1647.37,1631.24,1632.27,3245034,1532.8,1292.8797
2578,2018-06-20,1632.54,1644.95,1629.09,1641.1,3107695,1539.3532,1295.5261500000001
2579,2018-06-21,1629.76,1641.1,1628.2,1641.1,2910659,1545.1706,1298.24685
2580,2018-06-22,1621.21,1636.62,1612.03,1636.62,2949458,1549.7056,1300.92535
2581,2018-06-25,1629.67,1632.45,1617.8,1623.09,2083217,1554.285,1303.58395
2582,2018-06-26,1659.01,1667.07,1631.24,1633.03,4679712,1559.146,1306.4581
2583,2018-06-27,1664.39,1688.71,1658.34,1666.18,4081208,1564.3016,1309.3439
2584,2018-06-28,1650.68,1676.03,1635.99,1670.66,4888125,1569.2495999999999,1312.13795
2585,2018-06-29,1655.2,1672.81,1650.32,1652.65,3506276,1574.0034,1314.9902499999998
2586,2018-07-02,1658.43,1664.21,1649.25,1659.01,2650290,1576.9446000000003,1317.7836000000002
2587,2018-07-03,1678.76,1684.0,1663.54,1666.13,3242233,1580.2372,1320.67695
2588,2018-07-04,1671.69,1684.0,1663.62,1684.0,2700614,1583.5928,1323.5399
2589,2018-07-05,1684.36,1690.81,1668.06,1677.82,2472571,1586.4502000000002,1326.424
2590,2018-07-06,1713.61,1720.82,1685.57,1686.65,3713781,1589.2796000000003,1329.4698
2591,2018-07-09,1686.78,1723.87,1680.96,1723.51,6151747,1592.3480000000002,1332.3832499999999
2592,2018-07-10,1679.7,1701.02,1675.81,1700.22,5303302,1594.5628,1335.2716499999997
2593,2018-07-11,1773.58,1789.8,1696.77,1702.01,22903802,1598.9426,1338.5602
2594,2018-07-12,1765.92,1783.44,1756.2,1777.26,6921701,1603.3282000000002,1341.8575
2595,2018-07-13,1774.66,1789.71,1768.3,1769.19,4148185,1607.8984,1345.1827000000003
2596,2018-07-16,1781.91,1788.01,1771.39,1782.63,2582159,1613.1447999999998,1348.62395
2597,2018-07-17,1797.13,1803.28,1778.14,1785.33,3315492,1618.5158,1352.0963000000002
2598,2018-07-18,1795.42,1805.7,1788.96,1799.69,2013869,1623.4252,1355.6010999999999
2599,2018-07-19,1778.5,1804.58,1768.27,1797.08,1746318,1628.3341999999998,1359.1108
2600,2018-07-20,1792.15,1795.2,1780.84,1781.64,1934995,1633.4656,1362.6611000000003
2601,2018-07-23,1800.27,1804.13,1782.63,1796.1,2086201,1638.9672,1366.2656
2602,2018-07-24,1794.3,1808.66,1780.97,1808.66,2038423,1643.9154,1369.8683
2603,2018-07-25,1778.59,1796.99,1766.83,1796.9,1535492,1648.4474,1373.3547999999998
2604,2018-07-26,1763.51,1781.73,1754.9,1772.71,3503036,1652.6964,1376.74945
2605,2018-07-27,1744.71,1763.47,1741.61,1760.06,2033977,1656.4784,1380.0387
2606,2018-07-30,1745.47,1754.54,1733.76,1744.04,1579251,1659.7895999999998,1383.24095
2607,2018-07-31,1741.52,1747.63,1730.57,1743.14,2204803,1663.4468,1386.3176999999998
2608,2018-08-01,1774.11,1778.64,1750.14,1750.27,2425180,1667.8784,1389.5344
2609,2018-08-02,1748.88,1781.73,1745.83,1777.25,1509287,1670.8406000000002,1392.5679499999999
2610,2018-08-03,1776.75,1779.09,1756.15,1756.15,1505131,1674.5192000000002,1395.71845
2611,2018-08-06,1773.25,1794.26,1770.29,1792.51,1532249,1678.872,1398.869
2612,2018-08-07,1765.89,1776.48,1759.74,1775.63,1353521,1682.8870000000002,1401.9886999999999
2613,2018-08-08,1771.86,1775.72,1761.09,1770.07,1315062,1687.1048,1405.1294
2614,2018-08-09,1772.18,1777.96,1764.68,1777.25,2060297,1691.356,1408.2927
2615,2018-08-10,1789.01,1792.06,1770.11,1778.1,2784105,1696.0978,1411.56565
2616,2018-08-13,1795.33,1799.01,1786.22,1793.22,3559575,1700.7546,1414.91685
2617,2018-08-14,1798.39,1817.28,1779.4,1788.02,3311765,1705.8784,1418.1826500000002
2618,2018-08-16,1802.83,1813.2,1790.71,1795.47,2152065,1711.0166,1421.39995
2619,2018-08-17,1806.64,1814.86,1798.79,1807.63,1213731,1716.0553999999997,1424.619
2620,2018-08-20,1804.13,1816.74,1798.52,1816.74,1587032,1720.8372,1427.8724
2621,2018-08-21,1811.04,1816.74,1798.79,1804.31,1376866,1725.7105999999999,1431.1087
2622,2018-08-23,1826.7,1829.31,1813.42,1815.66,3046791,1730.3364000000001,1434.4366999999997
2623,2018-08-24,1833.8,1836.49,1823.02,1826.7,1570533,1734.3319999999999,1437.6994999999997
2624,2018-08-27,1840.89,1848.16,1826.62,1833.8,1532702,1739.1241999999997,1440.8991500000002
2625,2018-08-28,1857.31,1859.83,1841.87,1844.57,1987983,1743.3042,1444.1256
2626,2018-08-29,1859.83,1863.95,1836.13,1860.27,1525867,1747.7326,1447.36155
2627,2018-08-30,1869.16,1871.49,1853.99,1856.24,2408020,1752.4282,1450.70545
2628,2018-08-31,1865.57,1877.78,1861.62,1869.07,2504554,1757.0888,1453.92015
2629,2018-09-03,1842.68,1875.98,1838.64,1871.32,1439711,1761.3472,1457.11865
2630,2018-09-04,1883.97,1889.22,1846.32,1848.88,4420803,1766.6024,1460.5442500000001
2631,2018-09-05,1866.33,1891.47,1862.56,1884.96,1681106,1771.3355999999999,1463.79
2632,2018-09-06,1862.79,1868.35,1849.32,1862.52,2238097,1775.4112,1467.1052499999998
2633,2018-09-07,1866.87,1870.6,1853.9,1866.38,1312182,1779.4608,1470.44945
2634,2018-09-10,1867.68,1879.03,1861.85,1870.96,1530539,1783.8008,1473.8652499999998
2635,2018-09-11,1836.71,1875.09,1833.08,1875.09,3679745,1787.431,1477.10915
2636,2018-09-12,1834.65,1857.04,1831.1,1842.19,2307661,1790.9553999999998,1480.3413999999998
2637,2018-09-14,1853.9,1859.42,1811.49,1834.69,3642038,1794.4582,1483.6548500000001
2638,2018-09-17,1861.76,1865.03,1844.16,1858.03,1033857,1798.2595999999999,1487.01245
2639,2018-09-18,1858.7,1865.93,1846.9,1860.72,1456507,1801.7463999999998,1490.356
2640,2018-09-19,1865.12,1875.09,1855.2,1859.74,1301268,1804.7766000000001,1493.7918000000002
2641,2018-09-21,1887.79,1903.81,1840.21,1864.31,4508530,1808.7967999999998,1497.3878
2642,2018-09-24,1973.33,1984.14,1883.3,1898.42,3032226,1814.6694,1501.42715
2643,2018-09-25,1959.64,1985.4,1933.25,1979.12,2868778,1818.3906,1505.3927
2644,2018-09-26,1922.79,1973.82,1916.46,1963.05,1970951,1821.5279999999998,1509.16695
2645,2018-09-27,1964.71,1983.43,1917.09,1922.57,3311802,1825.329,1513.1557500000001
2646,2018-09-28,1960.09,1965.74,1937.78,1954.97,2904371,1828.8926000000001,1517.1570000000002
2647,2018-10-01,2024.58,2042.89,1966.06,1966.55,3772208,1833.4416,1521.5156
2648,2018-10-03,1941.37,2024.09,1934.87,2019.87,3902322,1836.3606,1525.3261000000002
2649,2018-10-04,1853.36,1935.81,1845.78,1935.76,4762419,1837.8578,1528.80505
2650,2018-10-05,1887.34,1902.91,1813.96,1840.08,3417624,1839.7616,1532.41785
2651,2018-10-08,1864.81,1904.89,1838.42,1887.34,2010154,1841.0524000000003,1536.07445
2652,2018-10-09,1877.6,1891.83,1842.95,1867.32,1867130,1842.7184,1539.8220499999998
2653,2018-10-10,1834.33,1890.3,1821.23,1884.96,2749573,1843.8332,1543.27595
2654,2018-10-11,1777.2,1806.87,1742.24,1781.73,4700256,1844.1069999999997,1546.45575
2655,2018-10-12,1721.87,1775.45,1708.13,1775.45,9373289,1843.6502000000003,1549.3286500000002
2656,2018-10-15,1749.87,1755.3,1723.39,1741.34,2638151,1843.7382,1552.32655
2657,2018-10-16,1761.36,1769.98,1736.86,1757.5,2815425,1844.135,1555.2688
2658,2018-10-17,1731.83,1785.33,1723.39,1768.27,2779207,1843.2894000000001,1558.05745
2659,2018-10-19,1717.29,1731.47,1678.56,1731.47,3428776,1842.6575999999998,1560.83885
2660,2018-10-22,1708.13,1719.8,1693.73,1718.01,1778496,1841.2851999999998,1563.5588500000001
2661,2018-10-23,1658.34,1707.23,1652.36,1698.24,2752811,1838.9869999999999,1565.86535
2662,2018-10-24,1662.71,1685.64,1629.07,1665.9,2735913,1836.9234,1568.3169
2663,2018-10-25,1666.76,1688.25,1641.61,1658.66,2507233,1834.8213999999998,1570.8206
2664,2018-10-26,1618.27,1667.57,1611.08,1667.57,2285970,1831.7432000000001,1573.06535
2665,2018-10-29,1682.95,1689.2,1605.0,1626.91,2609483,1829.622,1575.59265
2666,2018-10-30,1704.35,1717.49,1659.56,1679.35,2404883,1827.8024000000003,1578.1557999999998
2667,2018-10-31,1743.35,1748.52,1686.95,1709.03,2769190,1826.7016,1580.8581
2668,2018-11-01,1741.19,1748.92,1710.2,1748.29,2769759,1825.4688,1583.5616
2669,2018-11-02,1721.13,1758.14,1713.53,1739.79,1818635,1823.7586000000001,1585.9485
2670,2018-11-05,1700.8,1733.63,1695.31,1718.03,1713366,1821.692,1588.2694499999998
2671,2018-11-06,1738.44,1742.76,1700.94,1703.63,1398710,1820.24,1590.8099499999998
2672,2018-11-07,1746.94,1753.11,1742.31,1745.01,144530,1818.6447999999998,1593.46
2673,2018-11-09,1717.31,1764.75,1713.53,1763.9,2570479,1816.315,1595.7297499999997
2674,2018-11-12,1722.39,1750.5,1716.68,1716.68,2552008,1813.945,1597.9405
2675,2018-11-13,1740.47,1744.11,1711.73,1722.52,1418432,1811.6081999999997,1600.17685
2676,2018-11-14,1691.63,1735.93,1682.05,1731.52,2422318,1808.2441999999999,1602.07795
2677,2018-11-15,1684.61,1708.13,1670.89,1676.65,1829123,1804.5532,1603.5794500000002
2678,2018-11-16,1696.98,1708.85,1682.27,1699.14,1829729,1801.1814,1605.1748
2679,2018-11-19,1711.24,1715.64,1676.92,1708.13,1740628,1798.5526,1606.6801999999998
2680,2018-11-20,1689.47,1710.83,1685.82,1710.83,1190182,1794.6626,1608.1957
2681,2018-11-21,1629.88,1682.99,1617.78,1682.95,3840461,1789.9335999999998,1609.2404500000002
2682,2018-11-22,1630.37,1661.9,1628.03,1637.07,3194219,1785.2851999999998,1610.3898000000002
2683,2018-11-26,1660.55,1673.05,1605.14,1636.17,4333177,1781.1588000000002,1611.78
2684,2018-11-27,1700.26,1707.14,1650.88,1667.65,3344839,1777.8104,1613.3104500000002
2685,2018-11-28,1784.5,1789.09,1693.29,1699.14,5313249,1776.7662,1615.2287
2686,2018-11-29,1763.49,1796.28,1747.3,1796.28,4035441,1775.343,1617.15395
2687,2018-11-30,1770.42,1790.88,1762.87,1768.4,5268901,1773.6734,1619.3491499999998
2688,2018-12-03,1783.15,1789.99,1770.47,1784.59,1610576,1772.1012,1621.7017
2689,2018-12-04,1808.74,1816.43,1772.89,1783.69,3270615,1771.102,1624.1397
2690,2018-12-05,1805.05,1815.17,1785.49,1804.38,2501539,1769.9006,1626.5647999999999
2691,2018-12-06,1792.41,1814.27,1780.63,1797.18,2321216,1767.993,1628.9364500000001
2692,2018-12-07,1794.66,1802.49,1774.69,1785.53,1680420,1764.4196,1631.44265
2693,2018-12-10,1777.21,1808.87,1763.0,1776.49,2010786,1760.771,1633.83035
2694,2018-12-11,1798.98,1807.97,1763.9,1772.0,2942014,1758.2948000000001,1636.31095
2695,2018-12-12,1814.09,1818.77,1785.44,1799.97,2219993,1755.2823999999998,1638.8880500000002
2696,2018-12-13,1783.33,1825.7,1776.04,1820.57,3748429,1751.7472,1641.2644
2697,2018-12-14,1789.76,1798.04,1776.72,1783.69,2473761,1747.0508,1643.45625
2698,2018-12-17,1793.85,1803.39,1785.49,1798.08,1227921,1744.1004,1645.651
2699,2018-12-18,1788.05,1800.78,1777.75,1791.69,1768742,1742.7942,1647.7599000000002
2700,2018-12-19,1770.6,1785.31,1763.05,1785.31,2498833,1740.4593999999997,1649.8794999999998
2701,2018-12-20,1757.65,1776.4,1750.41,1757.42,1940277,1738.3162,1651.9107000000001
2702,2018-12-21,1705.25,1754.01,1696.93,1752.21,3729956,1734.8692,1653.6961000000001
2703,2018-12-24,1725.67,1744.02,1713.53,1714.25,1864116,1732.6960000000001,1655.5776999999998
2704,2018-12-26,1699.32,1728.64,1682.27,1728.64,2446614,1731.1384,1657.1761999999999
2705,2018-12-27,1717.08,1746.54,1683.94,1717.13,4968201,1731.0425999999998,1659.0035500000001
2706,2018-12-28,1705.48,1727.02,1702.73,1722.52,2239130,1730.1548,1660.8069500000001
2707,2018-12-31,1702.78,1717.13,1696.57,1716.23,1879740,1728.9832000000001,1662.64905
2708,2019-01-01,1711.55,1718.03,1695.54,1705.43,1094883,1728.5775999999998,1664.4680500000002
2709,2019-01-02,1729.99,1740.02,1709.03,1713.53,2100463,1728.8316,1666.33915
2710,2019-01-03,1708.99,1749.46,1702.82,1726.12,2611668,1728.8488,1668.4725
2711,2019-01-04,1688.21,1710.11,1655.96,1709.03,4280862,1729.4461999999999,1670.5017500000001
2712,2019-01-07,1707.14,1716.95,1691.94,1701.66,1856423,1730.3347999999999,1672.66385
2713,2019-01-08,1703.23,1714.79,1694.01,1713.89,1691756,1731.0642,1674.9041
2714,2019-01-09,1697.29,1726.12,1679.08,1715.69,2414376,1732.6445999999999,1677.1029
2715,2019-01-10,1698.73,1713.53,1683.94,1700.04,3053461,1732.9602,1679.2337
2716,2019-01-11,1657.36,1686.54,1650.56,1682.05,9209862,1732.0203999999999,1681.1756500000001
2717,2019-01-14,1631.0,1664.96,1628.08,1664.06,3615370,1729.7734,1683.0422
2718,2019-01-15,1680.07,1681.46,1626.28,1628.08,7711653,1728.5510000000002,1685.1834000000003
2719,2019-01-16,1682.18,1686.54,1661.36,1682.05,2359280,1727.772,1687.3377500000001
2720,2019-01-17,1707.56,1710.89,1686.82,1692.86,2625816,1727.9071999999996,1689.5508000000002
2721,2019-01-18,1713.28,1716.48,1691.06,1695.57,1683728,1727.4040000000002,1691.7892
2722,2019-01-21,1720.54,1741.54,1708.59,1714.5,2409803,1726.876,1693.92955
2723,2019-01-22,1714.41,1729.15,1703.68,1719.09,2457093,1726.8180000000002,1696.0357000000001
2724,2019-01-23,1690.7,1718.19,1685.65,1713.6,2578169,1726.1842000000001,1698.0241
2725,2019-01-24,1714.09,1717.43,1690.16,1698.99,1962927,1725.6566,1700.02495
2726,2019-01-25,1731.44,1744.24,1713.6,1714.5,2327080,1726.4528,1702.1294999999998
2727,2019-01-28,1762.27,1768.58,1735.68,1742.44,2769033,1728.006,1704.44685
2728,2019-01-29,1787.29,1792.97,1745.73,1768.58,2557626,1729.8122,1706.8589
2729,2019-01-30,1786.07,1793.37,1761.96,1784.45,2429575,1731.3088,1709.0947999999999
2730,2019-01-31,1815.55,1820.64,1789.31,1791.12,4094319,1733.8304,1711.2002499999999
2731,2019-02-01,1829.83,1834.16,1801.12,1811.4,3064163,1737.8294,1713.3459
